Date,Open,High,Low,Close,Adj Close,Volume
2020-12-08,72200.000000,72900.000000,71600.000000,71700.000000,69323.507813,25000338
2020-12-09,72100.000000,73900.000000,72000.000000,73900.000000,71450.585938,24077996
2020-12-10,72700.000000,73800.000000,72500.000000,72900.000000,70483.726563,39882928
2020-12-11,73500.000000,73800.000000,73100.000000,73400.000000,70967.156250,18486672
2020-12-14,73600.000000,74500.000000,73200.000000,73800.000000,71353.898438,21510415
2020-12-15,73800.000000,74100.000000,73300.000000,73800.000000,71353.898438,20863671
2020-12-16,74100.000000,74500.000000,73400.000000,73800.000000,71353.898438,17512081
2020-12-17,73400.000000,73700.000000,72600.000000,73300.000000,70870.468750,24293214
2020-12-18,73300.000000,73700.000000,73000.000000,73000.000000,70580.414063,17613029
2020-12-21,73100.000000,73400.000000,72000.000000,73000.000000,70580.414063,20367355
2020-12-22,72500.000000,73200.000000,72100.000000,72300.000000,69903.617188,16304910
2020-12-23,72400.000000,74000.000000,72300.000000,73900.000000,71450.585938,19411326
2020-12-24,74100.000000,78800.000000,74000.000000,77800.000000,75221.328125,32502870
2020-12-28,79000.000000,80100.000000,78200.000000,78700.000000,76091.492188,40085044
2020-12-29,78800.000000,78900.000000,77300.000000,78300.000000,77609.992188,30339449
2020-12-30,77400.000000,81300.000000,77300.000000,81000.000000,80286.203125,29417421
2021-01-04,81000.000000,84400.000000,80200.000000,83000.000000,82268.570313,38655276
2021-01-05,81600.000000,83900.000000,81600.000000,83900.000000,83160.648438,35335669
2021-01-06,83300.000000,84500.000000,82100.000000,82200.000000,81475.625000,42089013
2021-01-07,82800.000000,84200.000000,82700.000000,82900.000000,82169.460938,32644642
2021-01-08,83300.000000,90000.000000,83000.000000,88800.000000,88017.460938,59013307
2021-01-11,90000.000000,96800.000000,89500.000000,91000.000000,90198.078125,90306177
2021-01-12,90300.000000,91400.000000,87800.000000,90600.000000,89801.593750,48682416
2021-01-13,89800.000000,91200.000000,89100.000000,89700.000000,88909.531250,36068848
2021-01-14,88700.000000,90000.000000,88700.000000,89700.000000,88909.531250,26393970
2021-01-15,89800.000000,91800.000000,88000.000000,88000.000000,87224.507813,33431809
2021-01-18,86600.000000,87300.000000,84100.000000,85000.000000,84250.953125,43227951
2021-01-19,84500.000000,88000.000000,83600.000000,87000.000000,86233.320313,39895044
2021-01-20,89000.000000,89000.000000,86500.000000,87200.000000,86431.562500,25211127
2021-01-21,87500.000000,88600.000000,86500.000000,88100.000000,87323.632813,25318011
2021-01-22,89000.000000,89700.000000,86800.000000,86800.000000,86035.085938,30861661
2021-01-25,87000.000000,89900.000000,86300.000000,89400.000000,88612.171875,27258534
2021-01-26,88800.000000,89200.000000,86500.000000,86700.000000,85935.968750,33178936
2021-01-27,86600.000000,87700.000000,85600.000000,85600.000000,84845.656250,26423070
2021-01-28,83200.000000,85600.000000,83200.000000,83700.000000,82962.406250,31859808
2021-01-29,84500.000000,85000.000000,82000.000000,82000.000000,81277.382813,39615978
2021-02-01,81700.000000,83400.000000,81000.000000,83000.000000,82268.570313,28046832
2021-02-02,84100.000000,86400.000000,83700.000000,84400.000000,83656.234375,26302077
2021-02-03,84800.000000,85400.000000,83400.000000,84600.000000,83854.476563,22112205
2021-02-04,83500.000000,83800.000000,82100.000000,82500.000000,81772.976563,24171688
2021-02-05,83100.000000,84000.000000,82500.000000,83500.000000,82764.164063,18036835
2021-02-08,83800.000000,84200.000000,83000.000000,83000.000000,82268.570313,15338765
2021-02-09,84000.000000,84800.000000,82700.000000,82700.000000,81971.218750,20898332
2021-02-10,82600.000000,82600.000000,81600.000000,81600.000000,80880.914063,23025766
2021-02-15,83800.000000,84500.000000,83300.000000,84200.000000,83458.000000,23529706
2021-02-16,84500.000000,86000.000000,84200.000000,84900.000000,84151.828125,20483100
2021-02-17,83900.000000,84200.000000,83000.000000,83200.000000,82466.804688,18307735
2021-02-18,83200.000000,83600.000000,82100.000000,82100.000000,81376.507813,21327683
2021-02-19,82300.000000,82800.000000,81000.000000,82600.000000,81872.101563,25880879
2021-02-22,83800.000000,84200.000000,82200.000000,82200.000000,81475.625000,25419886
2021-02-23,81200.000000,82900.000000,81100.000000,82000.000000,81277.382813,20587314
2021-02-24,81800.000000,83600.000000,81300.000000,82000.000000,81277.382813,26807651
2021-02-25,84000.000000,85400.000000,83000.000000,85300.000000,84548.312500,34155986
2021-02-26,82800.000000,83400.000000,82000.000000,82500.000000,81772.976563,38520800
2021-03-02,85100.000000,85300.000000,83000.000000,83600.000000,82863.289063,33498180
2021-03-03,83500.000000,84000.000000,82800.000000,84000.000000,83259.757813,19882132
2021-03-04,82600.000000,83200.000000,82200.000000,82400.000000,81673.859375,24348331
2021-03-05,81100.000000,82600.000000,81100.000000,82100.000000,81376.507813,20508971
2021-03-08,82900.000000,83000.000000,81600.000000,82000.000000,81277.382813,17641256
2021-03-09,81400.000000,81900.000000,80600.000000,81400.000000,80682.671875,25420764
2021-03-10,82400.000000,82500.000000,80700.000000,80900.000000,80187.078125,20038422
2021-03-11,81000.000000,82500.000000,81000.000000,82000.000000,81277.382813,23818297
2021-03-12,83100.000000,83500.000000,82400.000000,82800.000000,82070.335938,13530573
2021-03-15,82800.000000,82900.000000,81800.000000,81800.000000,81079.148438,13735798
2021-03-16,82200.000000,83000.000000,82100.000000,82800.000000,82070.335938,12293537
2021-03-17,82800.000000,82900.000000,82000.000000,82300.000000,81574.742188,11625146
2021-03-18,82800.000000,83800.000000,82600.000000,82900.000000,82169.460938,18585244
2021-03-19,82100.000000,82500.000000,81800.000000,81900.000000,81178.265625,15869700
2021-03-22,82000.000000,82300.000000,81700.000000,82000.000000,81277.382813,12670506
2021-03-23,82600.000000,82900.000000,81800.000000,81800.000000,81079.148438,13299907
2021-03-24,81000.000000,81600.000000,80700.000000,81000.000000,80286.203125,17926638
2021-03-25,81000.000000,82100.000000,80800.000000,81200.000000,80484.437500,14758826
2021-03-26,81400.000000,81600.000000,81000.000000,81500.000000,80781.796875,12845778
2021-03-29,81700.000000,81700.000000,81000.000000,81600.000000,80880.914063,14952134
2021-03-30,81600.000000,82300.000000,81300.000000,82200.000000,81837.679688,13121698
2021-03-31,82400.000000,82700.000000,81400.000000,81400.000000,81041.203125,17240518
2021-04-01,82500.000000,83000.000000,82000.000000,82900.000000,82534.593750,18676461
2021-04-02,84000.000000,85200.000000,83900.000000,84800.000000,84426.218750,22997538
2021-04-05,85800.000000,86000.000000,84800.000000,85400.000000,85023.570313,16255990
2021-04-06,86200.000000,86200.000000,85100.000000,86000.000000,85620.929688,19042023
2021-04-07,86100.000000,86200.000000,85400.000000,85600.000000,85222.687500,17885538
2021-04-08,85700.000000,85700.000000,84100.000000,84700.000000,84326.656250,19244259
2021-04-09,84700.000000,84900.000000,83400.000000,83600.000000,83231.507813,18193707
2021-04-12,84100.000000,84100.000000,83100.000000,83200.000000,82833.265625,12915282
2021-04-13,83000.000000,84500.000000,82800.000000,84000.000000,83629.742188,15238206
2021-04-14,84000.000000,84300.000000,83400.000000,84000.000000,83629.742188,13794652
2021-04-15,83700.000000,84500.000000,83400.000000,84100.000000,83729.304688,16377412
2021-04-16,84700.000000,84700.000000,83600.000000,83900.000000,83530.187500,15429522
2021-04-19,83800.000000,84000.000000,83300.000000,83300.000000,82932.828125,15287311
2021-04-20,83300.000000,84000.000000,83100.000000,83900.000000,83530.187500,15521965
2021-04-21,83300.000000,83500.000000,82500.000000,82600.000000,82235.914063,21636079
2021-04-22,82900.000000,83000.000000,82400.000000,82400.000000,82036.796875,13934746
2021-04-23,81900.000000,82900.000000,81600.000000,82800.000000,82435.031250,17805080
2021-04-26,82900.000000,83500.000000,82600.000000,83500.000000,83131.945313,15489938
2021-04-27,83200.000000,83300.000000,82500.000000,82900.000000,82534.593750,12941533
2021-04-28,83200.000000,83200.000000,82100.000000,82100.000000,81738.117188,15596759
2021-04-29,82400.000000,82500.000000,81500.000000,81700.000000,81339.882813,20000973
2021-04-30,81900.000000,82100.000000,81500.000000,81500.000000,81140.765625,18673197
2021-05-03,81000.000000,82400.000000,81000.000000,81700.000000,81339.882813,15710336
2021-05-04,81900.000000,82600.000000,81800.000000,82600.000000,82235.914063,12532550
2021-05-06,81700.000000,82300.000000,81700.000000,82300.000000,81937.234375,17047511
2021-05-07,81800.000000,82100.000000,81500.000000,81900.000000,81539.000000,14154882
2021-05-10,82300.000000,83500.000000,81800.000000,83200.000000,82833.265625,19385027
2021-05-11,82500.000000,82600.000000,81100.000000,81200.000000,80842.085938,28996680
2021-05-12,80800.000000,81200.000000,79800.000000,80000.000000,79647.375000,35812268
2021-05-13,78900.000000,79600.000000,78400.000000,78500.000000,78153.984375,31490096
2021-05-14,79000.000000,80300.000000,78900.000000,80100.000000,79746.929688,16450920
2021-05-17,80800.000000,80900.000000,79200.000000,79600.000000,79249.140625,17740855
2021-05-18,79600.000000,80000.000000,79100.000000,79600.000000,79249.140625,17494407
2021-05-20,79400.000000,79700.000000,79100.000000,79500.000000,79149.578125,16541828
2021-05-21,80100.000000,81500.000000,79800.000000,80100.000000,79746.929688,20961714
2021-05-24,80100.000000,80400.000000,79500.000000,79700.000000,79348.695313,13398666
2021-05-25,80000.000000,80400.000000,79800.000000,79900.000000,79547.812500,13628942
2021-05-26,80400.000000,80500.000000,79700.000000,79800.000000,79448.257813,11984359
2021-05-27,80000.000000,80000.000000,79100.000000,79600.000000,79249.140625,23198510
2021-05-28,79800.000000,80400.000000,79400.000000,80100.000000,79746.929688,12360199
2021-05-31,80300.000000,80600.000000,79600.000000,80500.000000,80145.171875,13321324
2021-06-01,80500.000000,81300.000000,80100.000000,80600.000000,80244.726563,14058401
2021-06-02,80400.000000,81400.000000,80300.000000,80800.000000,80443.851563,16414644
2021-06-03,81300.000000,83000.000000,81100.000000,82800.000000,82435.031250,29546007
2021-06-04,82700.000000,82700.000000,81500.000000,82200.000000,81837.679688,18112259
2021-06-07,82700.000000,82800.000000,81600.000000,81900.000000,81539.000000,16496197
2021-06-08,82300.000000,82600.000000,81800.000000,81900.000000,81539.000000,12781226
2021-06-09,81500.000000,82000.000000,81100.000000,81100.000000,80742.523438,14908823
2021-06-10,81300.000000,81400.000000,80900.000000,81000.000000,80642.968750,17586995
2021-06-11,81200.000000,81700.000000,80700.000000,81000.000000,80642.968750,14087962
2021-06-14,80800.000000,80900.000000,80500.000000,80500.000000,80145.171875,10550078
2021-06-15,80900.000000,81200.000000,80600.000000,80900.000000,80543.406250,10075685
2021-06-16,81500.000000,81900.000000,81100.000000,81800.000000,81439.437500,14999855
2021-06-17,81100.000000,81300.000000,80700.000000,80900.000000,80543.406250,14007385
2021-06-18,81100.000000,81100.000000,80500.000000,80500.000000,80145.171875,14916721
2021-06-21,79700.000000,80000.000000,79600.000000,79900.000000,79547.812500,16063340
2021-06-22,80200.000000,80300.000000,79900.000000,80000.000000,79647.375000,11773365
2021-06-23,80500.000000,80600.000000,79900.000000,80100.000000,79746.929688,13856548
2021-06-24,80400.000000,81400.000000,80100.000000,81200.000000,80842.085938,18771080
2021-06-25,81500.000000,81900.000000,81200.000000,81600.000000,81240.320313,13481405
2021-06-28,81700.000000,82000.000000,81600.000000,81900.000000,81539.000000,11578529
2021-06-29,81900.000000,82100.000000,80800.000000,81000.000000,81000.000000,15744317
2021-06-30,81100.000000,81400.000000,80700.000000,80700.000000,80700.000000,13288643
2021-07-01,80500.000000,80600.000000,80000.000000,80100.000000,80100.000000,13382882
2021-07-02,80000.000000,80400.000000,79900.000000,80000.000000,80000.000000,8753097
2021-07-05,80100.000000,80800.000000,80000.000000,80400.000000,80400.000000,8330969
2021-07-06,80600.000000,81200.000000,80500.000000,81200.000000,81200.000000,12131651
2021-07-07,81200.000000,81300.000000,80300.000000,80800.000000,80800.000000,15992202
2021-07-08,81100.000000,81200.000000,79900.000000,79900.000000,79900.000000,16660998
2021-07-09,79600.000000,79800.000000,79000.000000,79400.000000,79400.000000,22720577
2021-07-12,79900.000000,80000.000000,79500.000000,79700.000000,79700.000000,9768108
2021-07-13,80000.000000,80200.000000,79800.000000,79800.000000,79800.000000,9863450
2021-07-14,79400.000000,79600.000000,79100.000000,79500.000000,79500.000000,11575636
2021-07-15,79800.000000,80600.000000,79500.000000,80600.000000,80600.000000,13766279
2021-07-16,80100.000000,80100.000000,79500.000000,79800.000000,79800.000000,10859399
2021-07-19,79100.000000,79200.000000,78800.000000,79000.000000,79000.000000,13155414
2021-07-20,78500.000000,79000.000000,78400.000000,79000.000000,79000.000000,12456646
2021-07-21,79000.000000,79100.000000,78500.000000,78500.000000,78500.000000,12355296
2021-07-22,79000.000000,79800.000000,78900.000000,79700.000000,79700.000000,12618790
2021-07-23,79700.000000,79900.000000,79200.000000,79300.000000,79300.000000,9098910
2021-07-26,79400.000000,79500.000000,78800.000000,78800.000000,78800.000000,10040975
2021-07-27,79200.000000,79400.000000,78500.000000,78500.000000,78500.000000,11427693
2021-07-28,78300.000000,79200.000000,78100.000000,79200.000000,79200.000000,12743417
2021-07-29,78800.000000,79400.000000,78800.000000,79000.000000,79000.000000,14360453
2021-07-30,78900.000000,78900.000000,78500.000000,78500.000000,78500.000000,13823411
2021-08-02,79200.000000,79500.000000,78700.000000,79300.000000,79300.000000,11739124
2021-08-03,79400.000000,81400.000000,79300.000000,81400.000000,81400.000000,24339360
2021-08-04,82200.000000,83100.000000,81800.000000,82900.000000,82900.000000,25642368
2021-08-05,83300.000000,83300.000000,82000.000000,82100.000000,82100.000000,18485469
2021-08-06,81900.000000,82500.000000,81300.000000,81500.000000,81500.000000,13342623
2021-08-09,81500.000000,82300.000000,80900.000000,81500.000000,81500.000000,15522581
2021-08-10,82300.000000,82400.000000,80100.000000,80200.000000,80200.000000,20362639
2021-08-11,79600.000000,79800.000000,78500.000000,78500.000000,78500.000000,30241137
2021-08-12,77100.000000,78200.000000,76900.000000,77000.000000,77000.000000,42365223
2021-08-13,75800.000000,76000.000000,74100.000000,74400.000000,74400.000000,61270643
2021-08-17,74000.000000,75100.000000,74000.000000,74200.000000,74200.000000,30944847
2021-08-18,73900.000000,74600.000000,73100.000000,73900.000000,73900.000000,29192631
2021-08-19,73500.000000,74400.000000,73100.000000,73100.000000,73100.000000,22166298
2021-08-20,73500.000000,73900.000000,72500.000000,72700.000000,72700.000000,22364803
2021-08-23,73300.000000,74000.000000,73000.000000,73300.000000,73300.000000,19384648
2021-08-24,73900.000000,75700.000000,73900.000000,75600.000000,75600.000000,21016913
2021-08-25,76200.000000,76600.000000,74900.000000,75700.000000,75700.000000,22319664
2021-08-26,76100.000000,76200.000000,74600.000000,74600.000000,74600.000000,16671494
2021-08-27,74300.000000,75000.000000,73800.000000,74300.000000,74300.000000,15172748
2021-08-30,75400.000000,75500.000000,74200.000000,74600.000000,74600.000000,12686999
2021-08-31,74900.000000,76700.000000,74300.000000,76700.000000,76700.000000,24630370
2021-09-01,76700.000000,77100.000000,75900.000000,76800.000000,76800.000000,16114775
2021-09-02,76800.000000,76800.000000,75700.000000,76000.000000,76000.000000,15347486
2021-09-03,76400.000000,76700.000000,76000.000000,76600.000000,76600.000000,12096419
2021-09-06,76800.000000,77600.000000,76600.000000,77300.000000,77300.000000,12861180
2021-09-07,77100.000000,77100.000000,75900.000000,76100.000000,76100.000000,13239401
2021-09-08,76000.000000,76400.000000,75600.000000,76300.000000,76300.000000,11798147
2021-09-09,76400.000000,76600.000000,75000.000000,75300.000000,75300.000000,17600770
2021-09-10,75300.000000,75600.000000,74800.000000,75300.000000,75300.000000,10103212
2021-09-13,75200.000000,76300.000000,75100.000000,76300.000000,76300.000000,11397775
2021-09-14,77100.000000,77700.000000,76600.000000,76600.000000,76600.000000,18167057
2021-09-15,77400.000000,77400.000000,76400.000000,77000.000000,77000.000000,12829128
2021-09-16,77300.000000,77400.000000,76100.000000,76100.000000,76100.000000,13067622
2021-09-17,76300.000000,77200.000000,75900.000000,77200.000000,77200.000000,16289502
2021-09-23,77500.000000,77600.000000,76800.000000,77400.000000,77400.000000,17055590
2021-09-24,77600.000000,77700.000000,77100.000000,77300.000000,77300.000000,12247274
2021-09-27,77300.000000,77700.000000,77000.000000,77700.000000,77700.000000,11699798
2021-09-28,77700.000000,77800.000000,76200.000000,76300.000000,76300.000000,15406382
2021-09-29,74800.000000,75300.000000,73800.000000,74100.000000,74100.000000,23992458
2021-09-30,74300.000000,74800.000000,73700.000000,74100.000000,74100.000000,19919361
2021-10-01,73900.000000,74000.000000,72900.000000,73200.000000,73200.000000,15803395
2021-10-05,73000.000000,73000.000000,71400.000000,72200.000000,72200.000000,24013921
2021-10-06,72600.000000,72800.000000,71200.000000,71300.000000,71300.000000,18956962
2021-10-07,71600.000000,72100.000000,71300.000000,71600.000000,71600.000000,13683532
2021-10-08,72300.000000,72400.000000,71500.000000,71500.000000,71500.000000,14043287
